"DATE","mRPTFTL","mRUSDTL","mRGRFTL","mPROSURPLUSNORM","lnPTFTL","lnUSDTL","lnGRFTL","lnPSURP","TimeVAR"
2019-07-03,242.472948072703,4.47077372149604,1266.89147027955,17037.5663811394,5.49089014981552,1.49756148570406,7.14432151783576,9.74317597217559,306
2019-07-04,252.643210780221,4.44103115160767,1255.26267770251,16669.9120051222,5.53197825934132,1.49088659083336,7.1351001346069,9.72136069709397,307
2019-07-05,238.030628339376,4.41278754412747,1251.19181137296,18931.9452702081,5.47239935589314,1.48450658594414,7.13185182515083,9.84860600016035,308
2019-07-06,241.739245420284,4.41854671548516,1236.01284467131,17018.1913927609,5.48785964697481,1.48581084462234,7.11964603009253,9.74203813283592,309
2019-07-07,215.880500280269,4.41854671548516,1242.80551116306,15008.1145898639,5.37472501514756,1.48581084462234,7.12512661198207,9.61634630646899,310
2019-07-08,250.020684005581,4.41854671548516,1241.86668733899,16278.3564822921,5.52154365046214,1.48581084462234,7.12437091964623,9.69759168128426,311
2019-07-09,264.13098255176,4.51479588064116,1225.11775474668,16803.8929043393,5.57644512613597,1.50735997668666,7.11079224468281,9.72936585904469,312
2019-07-10,260.413818755367,4.50651214101708,1238.63997352352,15631.3445911908,5.56227197634331,1.505523493123,7.12176926113314,9.65703344602326,313
2019-07-11,247.462586316907,4.52694536542315,1230.6639156569,17267.533214282,5.51125940418562,1.51004739977555,7.11530907157042,9.75658332447551,314
2019-07-12,246.655250423385,4.47045815046274,1208.92107146265,16886.5204634483,5.5079916143917,1.49749089788395,7.09748356433369,9.73427097694137,315
2019-07-13,247.004022159145,4.49026023280221,1187.9592655758,16465.8825274154,5.50940462054052,1.50191065838249,7.07999221109888,9.70904579358146,316
2019-07-14,232.213602292243,4.49026023280221,1180.42500715581,14775.4095430134,5.447657647618,1.50191065838249,7.07362982816784,9.60071956053741,317
2019-07-15,231.921699086442,4.49026023280221,1186.03428227268,15269.8414569497,5.44639981076129,1.50191065838249,7.07837048493475,9.63363501550977,318
2019-07-16,243.476529702557,4.49026023280221,1160.38624654136,16296.5928426069,5.4950205506186,1.50191065838249,7.05650819983416,9.69871133688452,319
2019-07-17,241.404608637057,4.49901732897624,1158.12202437744,16605.6192320222,5.48647439976975,1.50385900159117,7.05455502769143,9.71749642501689,320
2019-07-18,239.353725640445,4.49128583866043,1174.41337897147,16981.6975154539,5.47794248137622,1.50213903907653,7.06852404997134,9.73989142633224,321
2019-07-19,240.19228991747,4.48994466176892,1173.81379400821,16911.1166923057,5.48143981053567,1.50184037690514,7.06801337963826,9.73572647710467,322
2019-07-20,230.393151893903,4.44292457780746,1161.39607384792,16400.3494112854,5.4397872056973,1.49131284829932,7.05737807239833,9.70505791915151,323
2019-07-21,196.975165627087,4.44292457780746,1149.30970327259,15094.7460498129,5.28307765798474,1.49131284829932,7.04691678310649,9.62210201853556,324
2019-07-22,236.482357957256,4.44292457780746,1137.37322893808,17823.9732528834,5.4658736087743,1.49131284829932,7.03647669752702,9.7882996421022,325
2019-07-23,243.412758056245,4.47195711287091,1139.88990792863,17759.8512708324,5.49475859518734,1.49782614566167,7.03868696473274,9.78469564212103,326
2019-07-24,242.418380581529,4.47984638870337,1149.40437458258,18061.1675332338,5.49066507880195,1.49958875760318,7.04699915203697,9.8015194723473,327
2019-07-25,239.721563126133,4.5075377468753,1143.7714316382,18209.1236273407,5.47947809620168,1.50575105029772,7.0420863544585,9.80967804566245,328
2019-07-26,246.474454518891,4.49617718967656,1143.72409598321,17654.6959126877,5.50725835532909,1.50322752233007,7.04204496801256,9.77875708435053,329
2019-07-27,247.521098445998,4.46248998187196,1136.98665442229,16338.9664958087,5.51149582462194,1.49570690214457,7.03613675614629,9.70130811646312,330
2019-07-28,236.890956701412,4.46248998187196,1126.20990363515,14953.4151096631,5.46759993695115,1.49570690214457,7.02661320663299,9.6126949881604,331
2019-07-29,255.539232450386,4.46248998187196,1129.05004293483,15404.3656635973,5.54337594952083,1.49570690214457,7.02913188817604,9.64240623287671,332
2019-07-30,252.284577449671,4.43945329644118,1129.42083889896,16527.0441357422,5.53055772595331,1.49053123743067,7.02946024836917,9.71275335666078,333
2019-07-31,254.651031479582,4.39503667350444,1129.42872817479,16633.7067281874,5.53989410389999,1.48047587547194,7.02946723358496,9.71918644140796,334
2019-08-01,246.750667362359,4.31991539352947,1125.16325324,17687.4991652757,5.50837838291929,1.46323581723309,7.02568341810161,9.7806134071927,335
2019-08-02,243.977404278214,4.36590938652918,1136.13767027717,17053.3451382129,5.4970756155879,1.47382650356725,7.03538978056262,9.7441016592574,336
2019-08-03,246.384006066124,4.36544006007,1137.39702960931,15938.7501913511,5.50689131910667,1.47371899980452,7.03649762330723,9.67650854220315,337
2019-08-04,237.412048588118,4.36544006007,1139.30562387664,15606.9489906922,5.46979723315443,1.47371899980452,7.03817425394804,9.65547154217636,338
2019-08-05,245.677409008135,4.36544006007,1138.19488458992,16750.4174262237,5.50401932987106,1.47371899980452,7.03719885186084,9.72617845791127,339
2019-08-06,241.877494294532,4.345963012014,1138.92234060165,17389.1463131312,5.48843137605969,1.4692473709867,7.03783777903457,9.76360151546658,340
2019-08-07,243.890383330574,4.32679884826412,1136.63828516697,17667.2377500174,5.49671887570561,1.46482797258743,7.0358303122364,9.77946722881637,341
2019-08-08,246.445931085044,4.29105181628985,1136.47402090625,16842.7384732476,5.5071426229118,1.4565318815109,7.03568578417189,9.7316748917518,342
2019-08-09,244.643261192177,4.28213461356541,1117.53669827831,16743.9665887991,5.49980107266816,1.45445162675075,7.01888216557116,9.72579326871051,343
2019-08-10,242.787140230347,4.28721898353987,1115.59681558036,14752.9535925298,5.49218509332776,1.45563826714631,7.01714480130354,9.59919858528324,344
2019-08-11,120.017205089396,4.28721898353987,1129.33243661905,13284.0529982362,4.78763510824969,1.45563826714631,7.02938197308261,9.49431957211802,345
2019-08-12,155.053728951849,4.28721898353987,1310.21085398732,13213.8103199865,5.04377169525307,1.45563826714631,7.1779433604852,9.48901779801326,346
2019-08-13,199.246681664459,4.28721898353987,1114.08714880333,12889.5519342916,5.29454366340095,1.45563826714631,7.01579064795102,9.46417233460692,347
2019-08-14,236.514135813783,4.28721898353987,1127.32215495223,12435.1939519909,5.46600797702858,1.45563826714631,7.02760032496854,9.42828595338092,348
2019-08-15,247.780252282187,4.28721898353987,1121.30695416706,14893.4595766461,5.51254227385717,1.45563826714631,7.02225020732673,9.60867744097727,349
2019-08-16,245.06435132083,4.35800905779964,1132.87585138587,15721.2953550068,5.5015208345084,1.47201531495066,7.03251467990142,9.66277146430635,350
2019-08-17,241.860546394617,4.33329119761612,1134.47938345473,15410.1333821111,5.48836130549051,1.4663273451191,7.03392913169226,9.64278058383226,351
2019-08-18,215.09231624255,4.33329119761612,1133.6033073976,14438.4811818464,5.37106731384369,1.4663273451191,7.03315660597772,9.5776522256023,352
2019-08-19,241.797317691089,4.33329119761612,1138.38261517359,15896.1850122218,5.4880998450302,1.4663273451191,7.03736377537793,9.67383442308074,353
2019-08-20,242.967374627519,4.36278054346798,1128.91786491344,16064.5513683631,5.49292717353466,1.47310959341915,7.02901481120513,9.6843703451322,354
2019-08-21,242.936086196907,4.46219953173777,1156.34217434491,16369.8756339837,5.49279838897897,1.4956418130154,7.05301700400165,9.70319807314535,355
2019-08-22,242.746400086321,4.46611058556428,1166.52655850913,16464.0216933452,5.49201727734498,1.49651791476932,7.06178585889123,9.70893277569597,356
2019-08-23,242.918160533535,4.49599103679879,1168.22395586983,16435.4205552025,5.49272459868692,1.50318611899483,7.06323988804706,9.70719407477016,357
2019-08-24,240.064394924794,4.5006843013906,1169.67104578564,15872.9707717206,5.48090719953936,1.50422945219095,7.06447783081147,9.6723729901871,358
2019-08-25,238.02901732925,4.5006843013906,1170.4767228739,14025.4785181813,5.47239258779112,1.50422945219095,7.06516640025215,9.54863084875227,359
2019-08-26,243.329473027623,4.5006843013906,1173.76200808817,16233.7278036707,5.49441638107844,1.50422945219095,7.06796926100319,9.69484632012811,360
2019-08-27,243.024084908003,4.53909084996689,1179.15926236874,17059.9339419708,5.49316055327675,1.51272673868863,7.07255697400041,9.74448794893799,361
2019-08-28,246.809007248605,4.55692525541576,1179.4330361366,16951.7807466117,5.50861478751034,1.51664811000015,7.0727891241429,9.73812816608745,362
2019-08-29,243.424316082915,4.53635311228834,1176.44499101315,17492.7204961249,5.49480607730111,1.51212341001997,7.07025245060439,9.76954010172139,363
2019-08-30,234.01855755132,4.54777338946174,1176.95342801059,17119.3910609293,5.45540041798803,1.51463774823129,7.0706845380922,9.7479670801922,364
2019-08-31,230.77987906182,4.54777338946174,1171.41537579226,16691.0488843121,5.44146435172539,1.51463774823129,7.065968019566,9.72262785975683,365
2019-09-01,214.897010525946,4.50304538216561,1151.80837275197,15497.6123032863,5.37015889255099,1.50475391947554,7.04908848432204,9.64844124609193,366
2019-09-02,239.034529113198,4.50304538216561,1152.28857366991,16879.0624166423,5.47660801477323,1.50475391947554,7.04950530786381,9.73382922256955,367
2019-09-03,240.509017012458,4.49561001311353,1150.6078704571,17432.9862372341,5.48275758161827,1.50310136797365,7.04804566471268,9.76611945127661,368
2019-09-04,238.24710287678,4.47098035312851,1152.90818775759,17417.4685000501,5.47330838244686,1.49760770295199,7.05004288809381,9.76522891837961,369
2019-09-05,236.804241113245,4.38810696890221,1140.78698716748,17245.2386535283,5.46723381295607,1.47889791971435,7.03947364283435,9.75529136427363,370
2019-09-06,236.308872558777,4.39507762738853,1142.18111886474,17302.2741384838,5.46513973134567,1.48048519364066,7.04069497559574,9.75859322493822,371
2019-09-07,226.343089933027,4.40948365492694,1141.98748946235,16867.2754335488,5.42205194517664,1.48375759755318,7.0405254352193,9.73313065885426,372
2019-09-08,219.345323330367,4.40948365492694,1135.65968059198,14889.1369341215,5.39064730680307,1.48375759755318,7.03496897745528,9.60838716121249,373
2019-09-09,230.638758225225,4.40948365492694,1141.55375960097,17010.3108288462,5.44085266927657,1.48375759755318,7.04014556043773,9.74157495852373,374
2019-09-10,235.765742085051,4.43140250327838,1135.51252224616,17357.2612149954,5.46283869377015,1.48871612611448,7.03483938944267,9.7617662116551,375
2019-09-11,231.774071954618,4.45874297489696,1145.33340553578,17265.8539251699,5.44576306940615,1.49486688211293,7.04345105747659,9.75648606850078,376
2019-09-12,235.187435603222,4.46981857671412,1147.40911272949,17218.9452841172,5.46038279454324,1.49734782093696,7.04526173420481,9.75376552663535,377
2019-09-13,235.622456327276,4.4366692230236,1141.46856266392,16574.4057126928,5.462230762716,1.48990391992738,7.04007092521734,9.71561495997344,378
2019-09-14,229.802924638207,4.38880403475084,1140.46943494755,16326.2894970702,5.43722209221882,1.47905676052972,7.03919524167006,9.70053194012593,379
2019-09-15,189.421835483795,4.38880403475084,1131.16747845635,15078.3038991125,5.2439764617721,1.47905676052972,7.03100554513245,9.62101216170267,380
2019-09-16,226.368261755339,4.38880403475084,1130.73374859498,16068.851483796,5.42216314990894,1.47905676052972,7.03062203601941,9.68463798659416,381
2019-09-17,239.952977911905,4.42443184479206,1145.08555990071,15055.6216580028,5.48044297877905,1.48714187355917,7.04323463800069,9.61950673252449,382
2019-09-18,241.587532783814,4.43233192440989,1162.10945695954,15459.4613341045,5.48723186201319,1.48892583933243,7.05799213001479,9.64597647897971,383
2019-09-19,236.447963012833,4.39809824606594,1162.21788942488,16177.0367068472,5.46572815417789,1.48117223068841,7.05808543224744,9.69134802840342,384
2019-09-20,236.859425492928,4.40832187851255,1163.47260795242,15931.5169676995,5.46746682377714,1.48349409062582,7.0591644396654,9.67605462547006,385
2019-09-21,229.045833674831,4.4061532292057,1160.42100857063,16494.7654962949,5.43392213057916,1.48300202517119,7.05653815667715,9.71079836690778,386
2019-09-22,188.273290411905,4.4061532292057,1156.51743981828,15043.1577620302,5.23789457967481,1.48300202517119,7.05316856138337,9.61867853304762,387
2019-09-23,239.563460097415,4.4061532292057,1170.16444009929,15688.254431844,5.47881835084436,1.48300202517119,7.06489956500939,9.66066758599071,388
2019-09-24,240.287634062383,4.42892404692769,1164.47173566879,16059.0096357436,5.48183668100374,1.48815667575985,7.06002281738431,9.68402531908271,389
2019-09-25,238.899956678531,4.39484527210566,1167.78667103784,14999.8546484368,5.4760448729945,1.4804323250807,7.06286550204722,9.61579578993319,390
2019-09-26,243.427012106594,4.40561106687898,1163.76692464406,14849.2795732279,5.49481715264803,1.48287897096565,7.05941737168128,9.60570662946668,391
2019-09-27,239.749989755058,4.38833932418509,1158.27559479206,14787.4634686342,5.47959667103178,1.47895086945624,7.05468762186574,9.60153503786156,392
2019-09-28,234.523932184339,4.38307260443986,1147.78862635819,14834.7688971899,5.45755763890214,1.47774998630971,7.04559243654535,9.60472895438921,393
2019-09-29,206.352790429468,4.38307260443986,1134.83869192581,14212.1769674708,5.32958727890565,1.47774998630971,7.034245798164,9.56185440903854,394
2019-09-30,240.833991692816,4.38307260443986,1141.41434643125,14682.6254320573,5.48410786498733,1.47774998630971,7.04002342717663,9.59442013032339,395
2019-10-01,235.173761449987,4.28534579535802,1116.81561789756,14592.5020818,5.46032465134043,1.45520124782713,7.01823671641745,9.58826311974026,396
2019-10-02,231.90048124383,4.30926421635024,1118.2507231571,14776.5375860507,5.44630831948068,1.46076717407813,7.01952088899918,9.60079590359751,397
2019-10-03,228.651246011157,4.34935604582291,1120.97666383526,15331.3157367106,5.43219789951479,1.47002779869926,7.02195560558095,9.63765279575696,398
2019-10-04,224.842016001286,4.317009228862,1122.19916090819,15769.7431350693,5.41539800447548,1.46256285436628,7.02304557559621,9.66584839162337,399
2019-10-05,223.554977157419,4.32004648867054,1111.85729126013,15273.8043620337,5.40965736661206,1.46326616346445,7.01378713137714,9.63389450680493,400
2019-10-06,197.009010049588,4.32004648867054,1113.33036226727,13059.891900766,5.28324946398444,1.46326616346445,7.01511112867686,9.47730112567258,401
2019-10-07,217.282402890333,4.32004648867054,1108.63020271356,13330.8945193412,5.3811979032669,1.46326616346445,7.01088048062827,9.49783951664829,402
2019-10-08,222.753899882917,4.35413973002135,1113.39870061296,14158.1889978819,5.40606757408954,1.4711270546312,7.0151725087045,9.55804846343855,403
2019-10-09,221.890179124865,4.41617576161069,1117.59011914874,13722.3596407336,5.40218257084676,1.48527410927213,7.01892996676976,9.52678187196828,404
2019-10-10,231.856820634083,4.42498381505544,1119.69342156615,13761.370276729,5.44612002871005,1.48726662083861,7.02081019607353,9.52962069059378,405
2019-10-11,228.49875025827,4.45748249500677,1122.24471980532,14156.1446829836,5.43153074099007,1.49458414365979,7.02308617264346,9.55790406202514,406
2019-10-12,215.874190035354,4.43569015588053,1117.05859868225,14660.9989526512,5.37469578445218,1.48968321941127,7.01845425846512,9.59294611450052,407
2019-10-13,138.691407057095,4.43569015588053,1116.87636309374,12429.795481952,4.93225137195599,1.48968321941127,7.01829110636621,9.42785173078548,408
2019-10-14,207.063289159531,4.43569015588053,1114.43136894786,13617.7451943894,5.33302449126701,1.48968321941127,7.01609957080225,9.51912901492568,409
2019-10-15,230.303388794509,4.48777916159692,1115.80572901123,14092.8495367602,5.43939752141446,1.50135796059192,7.01733204984101,9.55342282268239,410
2019-10-16,235.852399188457,4.47092236965954,1116.77765214996,14003.7032725008,5.4632061821969,1.49759473401892,7.01820272119718,9.54707709308263,411
2019-10-17,239.6676404417,4.4735040404968,1115.50200303037,13452.6048308446,5.47925313208376,1.49817200321217,7.01705980950555,9.50692803399961,412
2019-10-18,239.656883479878,4.46522750751854,1114.56804563925,14042.1773507371,5.47920824824709,1.49632016656196,7.01622220582016,9.54982074751717,413
2019-10-19,237.831996544916,4.3804879588604,1108.02275075185,14366.0796230236,5.47156452753887,1.47716012431566,7.01033240026597,9.57262512508239,414
2019-10-20,201.518708102803,4.3804879588604,1104.59064716821,12312.3411592118,5.30588222125963,1.47716012431566,7.00723009026504,9.41835738462245,415
2019-10-21,212.774919505728,4.3804879588604,1105.19809912992,14220.9100079941,5.36023489105595,1.47716012431566,7.00777987311467,9.56246869624594,416
2019-10-22,214.82601902018,4.41344222778301,1104.68935811199,14903.2445906425,5.36982848667776,1.48465493550532,7.00731945054858,9.60933422598901,417
2019-10-23,216.665459491724,4.4270339654262,1099.23747675566,15161.2816034461,5.37835450262939,1.48772982605538,7.0023720154608,9.62650019410908,418
2019-10-24,223.047185283179,4.38215845175509,1093.90708579168,15240.9691439808,5.40738334227555,1.47754140020805,6.99751104865452,9.63174241934347,419
2019-10-25,230.185694976928,4.35975866066714,1092.20622029891,15237.8267630082,5.43888635264069,1.47241670277091,6.99595498490318,9.63153621821969,420
2019-10-26,233.813322160747,4.37243922036778,1091.37097385156,14415.581879344,5.45452302842722,1.47532102738354,6.99518995906363,9.57606497549742,421
2019-10-27,182.063160741752,4.37243922036778,1092.05435730848,12574.4664657856,5.20435366391597,1.47532102738354,6.995815932821,9.43942356589969,422
2019-10-28,236.04096240157,4.37243922036778,1091.78859707523,13476.5577516115,5.46400535946235,1.47532102738354,6.99557254514147,9.50870699218373,423
2019-10-29,230.010736156707,4.37243922036778,1088.06036066025,13182.6184767238,5.43812598677597,1.47532102738354,6.99215190442503,9.48665445878876,424
2019-10-30,239.698013039785,4.37243922036778,1078.43984021672,14291.7365107018,5.47937985204338,1.47532102738354,6.98327068329678,9.56743678283438,425
2019-10-31,235.13041722147,4.35565835992562,1079.22952776694,14118.9175443721,5.46014032710685,1.4714757722258,6.98400266531144,9.55527084694517,426
2019-11-01,228.199849914237,4.31794219554031,1078.42276157804,15262.1719310286,5.43022177973379,1.46277894514343,6.98325484673986,9.63313262308743,427
2019-11-02,217.703091766724,4.32588473413379,1072.69656946827,15270.6709986046,5.3831321700998,1.46461668226923,6.97793091556366,9.63368933952653,428
2019-11-03,181.310506003431,4.32588473413379,1069.94315608919,13488.9036340012,5.20021106425303,1.46461668226923,6.97536080089447,9.50962267340096,429
2019-11-04,203.136412950257,4.32588473413379,1069.41365351629,16265.9659822079,5.31387773833762,1.46461668226923,6.97486578988805,9.69683022738111,430
2019-11-05,213.070259433962,4.29895574614065,1066.25176672384,16595.3187996663,5.36162196781621,1.45837214347201,6.97190475575536,9.71687593455505,431
2019-11-06,214.103734991424,4.33299519725557,1058.38487135506,16749.8324040273,5.36646064052252,1.46625903434626,6.96449931881637,9.72614353147344,432
2019-11-07,222.555289451115,4.34797255574614,1064.66325900515,16673.1624885992,5.40517556265242,1.46970965731313,6.97041383941777,9.72155566912559,433
2019-11-08,223.865177958834,4.33934922813036,1079.53471698113,16588.1030138276,5.41104398653773,1.46772438943367,6.98428540967963,9.71644103148851,434
2019-11-09,235.634318181818,4.34411475128645,1079.49689536878,15957.1180566447,5.46228110408056,1.46882199832474,6.98425037396071,9.67766028180662,435
2019-11-10,202.191503001715,4.34411475128645,1076.25180102916,13767.977870993,5.30921528296212,1.46882199832474,6.98123972917065,9.53010073061183,436
2019-11-11,242.578681389365,4.34411475128645,1075.40459691252,14774.3162394535,5.49132611708958,1.46882199832474,6.98045223897358,9.60064556299385,437
2019-11-12,234.775137221269,4.3649166380789,1076.85694682676,15224.4100134729,5.45862819317041,1.47359909130368,6.98180184273239,9.63065534065962,438
2019-11-13,236.630917667238,4.36196655231561,1071.73590051458,15414.1327249605,5.46650161784747,1.47292299978021,6.9770349498185,9.64304007697691,439
2019-11-14,226.595268010292,4.35500737564322,1063.15039451115,15389.6793473843,5.42316546580875,1.47132630390653,6.96899184953024,9.64145239148815,440
2019-11-15,224.018985849057,4.35478044596912,1070.42727272727,15184.4395695813,5.41173080651798,1.47127419479002,6.97581316805468,9.62802646995527,441
2019-11-16,236.266569468268,4.34721612349914,1068.39246998285,15097.6825201822,5.4649606992299,1.46953566862196,6.97391043327279,9.62229653553983,442
2019-11-17,185.844056603774,4.34721612349914,1066.43331046312,12937.3257940461,5.22490791669881,1.46953566862196,6.97207500474492,9.46787188472256,443
2019-11-18,234.370130789022,4.34721612349914,1067.6738593482,15068.0896637435,5.45690162120869,1.46953566862196,6.97323759774152,9.62033451940104,444
2019-11-19,234.866539451115,4.33458370497427,1067.50744425386,15468.2821488578,5.45901743558879,1.46662557447342,6.97308171861838,9.64654689337139,445
2019-11-20,224.865244425386,4.3232372212693,1065.79790737564,15816.2536016169,5.41550130911904,1.46400447840372,6.97147900643013,9.66879339921968,446
2019-11-21,236.810255145798,4.30894065180103,1064.12619210978,15533.5278462319,5.46725920927566,1.46069208545949,6.96990926447591,9.65075605365683,447
2019-11-22,237.805593910806,4.30379691252144,1062.9612864494,16332.3353748991,5.47145350757465,1.45949763599375,6.96881395853426,9.70090218706203,448
2019-11-23,228.033119639794,4.30553670668954,1058.98245283019,15123.6599026706,5.42949087998304,1.45990180065241,6.96506377589868,9.62401567749738,449
2019-11-24,224.74137864494,4.30553670668954,1060.1397941681,13497.5589413273,5.41495031286042,1.45990180065241,6.9661560597012,9.51026412891582,450
2019-11-25,225.881069897084,4.30553670668954,1060.07171526587,15891.3686180454,5.42000862136631,1.45990180065241,6.96609184072875,9.67353138659865,451
2019-11-26,238.956631646655,4.32611166380789,1059.26989708405,15537.5046909425,5.47628207792072,1.46466913945106,6.96533517345491,9.65101203772994,452
2019-11-27,243.445111492281,4.34063516295026,1061.59214408233,14767.6249660116,5.49489150229681,1.46802068831426,6.96752508291745,9.60019256137762,453
2019-11-28,237.61900728988,4.35160343053173,1062.67384219554,15806.1114704329,5.47066858130018,1.4705443819025,6.96854350359894,9.66815194615261,454
2019-11-29,226.587703687821,4.35546123499142,1064.30773584906,15761.8989106296,5.42313208272534,1.47143051399416,6.97007985350603,9.66535084540677,455
2019-11-30,237.125750428817,4.34214802744425,1060.59365351629,15735.9641964198,5.46859059294734,1.46836916287043,6.96658408082344,9.66370408480066,456
2019-12-01,214.312985244041,4.31011174801362,1059.30853007946,14302.346813942,5.36743749440974,1.46096383139291,6.96537164413253,9.56817891564603,457
2019-12-02,214.809485669694,4.31011174801362,1060.62251986379,14766.7520842318,5.3697515221331,1.46096383139291,6.96661129761337,9.60013345183361,458
2019-12-03,232.549599177072,4.31183870601589,1065.82591940976,15515.4761947315,5.4491035320697,1.46136442706661,6.97150528877298,9.64959326894976,459
2019-12-04,226.376975737798,4.30725851305335,1065.30032349603,16703.5545105165,5.4222016438863,1.46030162587589,6.97101203228371,9.72337682069768,460
2019-12-05,222.334892877412,4.30688308740068,1063.9037400681,17145.6044508171,5.40418477166405,1.46021446091615,6.96970019594814,9.74949711949966,461
2019-12-06,234.761169125993,4.31649398410897,1065.18018728717,16320.4907353516,5.45856869576801,1.46244349499595,6.97089925377353,9.70017669763413,462
2019-12-07,234.159862372304,4.31581821793417,1064.04640181612,15249.8853801583,5.45600405463279,1.46228692832867,6.96983427968011,9.63232726595212,463
2019-12-08,230.058649971623,4.31581821793417,1068.53649262202,13794.914623192,5.43833427629288,1.46228692832867,6.97404522730844,9.53205529766464,464
2019-12-09,230.492892309875,4.31581821793417,1069.52010783201,14942.3932618983,5.44022002599543,1.46228692832867,6.97496532949767,9.61195763741697,465
2019-12-10,241.092409903519,4.34780448354143,1067.08734960272,15845.4584851639,5.48518030357802,1.46967100126113,6.97268811262086,9.67063820734312,466
2019-12-11,230.638995459705,4.35396146424518,1069.64775255392,16222.4676059236,5.44085369787367,1.47108611211751,6.97508467003604,9.6941524496324,467
2019-12-12,238.653707434733,4.35358603859251,1066.99724744608,15727.765235617,5.4750135783605,1.4709998821767,6.97260367158529,9.66318291575069,468
2019-12-13,231.908247020431,4.34555192962543,1067.39519863791,16474.8146325934,5.44634180645981,1.46915277703118,6.97297656570527,9.7095881078715,469
2019-12-14,210.489900681044,4.33436424517594,1068.41635641317,15942.9382763744,5.34943767420921,1.46657494323197,6.97393279037842,9.67677126888099,470
2019-12-15,197.884984392736,4.33436424517594,1066.48666855846,13283.0117230333,5.287685975009,1.46657494323197,6.97212503765368,9.49424118369127,471
2019-12-16,217.54665153235,4.33436424517594,1069.81293984109,15663.3417801393,5.382413317333,1.46657494323197,6.97523908959428,9.65907834270117,472
2019-12-17,232.151647985244,4.38076685584563,1070.69143586833,15906.4252593791,5.44739081323567,1.47722379030672,6.97605992050361,9.67447841094361,473
2019-12-18,237.315314982974,4.3968350737798,1070.26345062429,15867.8538178037,5.46938969984624,1.48088498068915,6.9756601126866,9.67205056920231,474
2019-12-19,237.700126276958,4.42934693530079,1069.34741203178,15695.2175577042,5.4710099056111,1.48825215452185,6.97480384609676,9.66111133077311,475
2019-12-20,233.466263479001,4.44894415437003,1068.10850737798,15765.688514461,5.45303758478179,1.49266679934459,6.97364461302787,9.66559124463545,476
2019-12-21,216.126291146425,4.43865749148695,1069.24229284904,15900.5895699563,5.37586291805814,1.49035196393986,6.97470553908388,9.67411146739234,477
2019-12-22,163.238202326901,4.43865749148695,1072.193138479,14880.5344508895,5.09521049802231,1.49035196393986,6.97746149189432,9.60780922514055,478
2019-12-23,191.200217792281,4.43865749148695,1070.62385925085,16211.6705872335,5.25332113969762,1.49035196393986,6.97599680357949,9.69348666847154,479
2019-12-24,229.620027667423,4.45187247446084,1071.08938706016,16600.2224006668,5.43642588915788,1.49332478845246,6.97643152827239,9.71717137188542,480
2019-12-25,215.867873155505,4.45735368898978,1071.89279795687,16911.1786526542,5.37466652216625,1.49455524665836,6.97718133472432,9.73573014098069,481
2019-12-26,212.064811293984,4.45202264472191,1070.53375709421,16099.7175279879,5.35689194160199,1.49335851981589,6.97591264148324,9.68655700597317,482
2019-12-27,208.871816118048,4.45269841089671,1070.42112939841,15858.174151133,5.34172074379781,1.49351029687255,6.97580742890112,9.67144036568231,483
2019-12-28,223.074794267877,4.45780419977299,1072.32829171396,14989.2252073715,5.40750711553039,1.49465631290737,6.97758753701864,9.61508690246071,484
2019-12-29,177.718682604994,4.45780419977299,1079.52895573212,15133.722033981,5.18020186528418,1.49465631290737,6.98428007287638,9.6246807800963,485
2019-12-30,187.88051645857,4.45780419977299,1084.58969353008,15998.1113539508,5.23580621002967,1.49465631290737,6.98895703180795,9.68022595387653,486
2019-12-31,206.557316969353,4.46020692395006,1090.75418274688,15113.1794553696,5.33057793790356,1.49519516046023,6.99462464674024,9.62332245373833,487
2020-01-01,210.44334541942,4.40061597043342,1104.29531302497,14761.8533041494,5.34921647399637,1.48174452440639,7.00696268474902,9.59980165288388,488
2020-01-02,222.308277802665,4.40061597043342,1113.00764363311,16002.1820241801,5.40406505735589,1.48174452440639,7.01482121884685,9.68048036843474,489
2020-01-03,230.583818876694,4.40639455706126,1104.32494680255,16512.4761109439,5.44061443571421,1.48305679431661,7.00698951940061,9.71187150210396,490
2020-01-04,242.474680815321,4.41743313920932,1107.85136633442,15662.319685633,5.49089729591755,1.48555878966069,7.0101777124013,9.65901308664854,491
2020-01-05,221.325115494456,4.41743313920932,1103.13218725501,14714.969129237,5.39963273132893,1.48555878966069,7.00590885545909,9.59662056275419,492
2020-01-06,218.316052329488,4.41743313920932,1103.1544125882,16766.3605153138,5.38594379419871,1.48555878966069,7.00592900273568,9.72712980772898,493
2020-01-07,225.355617930339,4.41972975697167,1101.42083659984,17397.9329928751,5.41767967862551,1.48607855326379,7.00435629493511,9.76410668463319,494
2020-01-08,237.201720517415,4.41498835255908,1096.53126329936,17402.2304851626,5.46891092054337,1.48500519590048,6.99990707935241,9.76435366578959,495
2020-01-09,235.31411062269,4.4132844103483,1098.55376861911,17555.0435204132,5.46092126258249,1.4846191765108,7.00174983793594,9.77309656768879,496
2020-01-10,243.143601607123,4.35690614850487,1087.27811625042,16433.9111488822,5.49365222191225,1.47176220650966,6.99143271111158,9.70710223193412,497
2020-01-11,238.551909508344,4.34971995744204,1081.82550117594,16011.5329402427,5.47458693657625,1.47011146542874,6.98640517207125,9.68106455032922,498
