"DATE","PTFTL","AT","BE","BG","CZ","DK_1","DK_2","FI","FR","DE_LU","GR","IE_SEM","IT_CNOR","NL","PL","PT","RO","ES","SE_1","SE_2","SE_3","SE_4","DEMAND","WIND","RIVER","NGASSTOCK","TTF","USDTL"
2019-06-14,252.35875,41.3341666666667,37.155,64.1320833333333,41.5091666666667,41.1495833333333,41.1495833333333,31.9845833333333,34.5658333333333,41.6816666666667,75.5891666666667,60.6675,56.7654166666667,41.1708333333333,289.526666666667,46.1283333333333,195.233333333333,46.1283333333333,30.83375,30.83375,30.83375,34.8933333333333,33804.1666666667,2587.41666666667,3438.29166666667,371140880,11.32,5.8264
2019-06-15,223.135,30.39125,32.5904166666667,68.6258333333333,29.9366666666667,27.24375,27.24375,23.8208333333333,27.42375,30.28125,70.4595833333333,42.65375,52.3208333333333,33.9016666666667,228.173333333333,45.8579166666667,159.64125,45.8579166666667,23.8208333333333,23.8208333333333,23.8208333333333,23.8208333333333,32791.6666666667,2636.16666666667,3440.54166666667,378817538,11.32,5.8826
2019-06-16,147.963333333333,30.735,30.6908333333333,58.4820833333333,29.77125,31.385,31.385,23.69125,24.075,31.385,67.0970833333333,38.9575,43.2025,33.3741666666667,194.267083333333,46.6504166666667,108.611666666667,46.6504166666667,23.69125,23.69125,23.69125,23.69125,28858.3333333333,2336.33333333333,3162.125,380957858,11.32,5.8826
2019-06-17,221.503333333333,40.6620833333333,37.49875,87.1408333333333,43.4041666666667,39.875,40.5591666666667,29.9370833333333,33.5075,41.7620833333333,70.8191666666667,39.65875,50.27125,41.7204166666667,287.883333333333,49.16125,150.494583333333,49.16125,27.5675,27.5675,27.5675,27.5675,33516.6666666667,2049.54166666667,3306.66666666667,377597630,11.57,5.8826
2019-06-18,245.758333333333,41.6029166666667,39.4470833333333,100.7425,42.2683333333333,41.7175,41.7175,27.1491666666667,33.4870833333333,42.345,66.27875,54.4045833333333,53.4895833333333,43.2458333333333,307.453333333333,45.9720833333333,235.1775,45.9720833333333,26.81625,26.81625,26.81625,28.7433333333333,34337.5,2188.79166666667,3367.83333333333,368440009,11.035,5.8704
2019-06-19,264.034583333333,40.4391666666667,37.1129166666667,98.4741666666667,42.3779166666667,40.6308333333333,40.6308333333333,31.2408333333333,33.3133333333333,40.9341666666667,68.86,53.03,57.0320833333333,40.9054166666667,289.59,47.4375,245.24125,47.4375,30.3083333333333,30.3083333333333,30.3083333333333,37.8958333333333,34475,1871.95833333333,3389.66666666667,363428931,10.485,5.841
2019-06-20,269.481666666667,36.3958333333333,37.3283333333333,96.77375,36.52625,36.6170833333333,36.6170833333333,32.4283333333333,34.85,36.6170833333333,67.5370833333333,44.11,58.7779166666667,37.9979166666667,214.785416666667,46.3095833333333,234.151666666667,46.3095833333333,28.2804166666667,28.2804166666667,28.2804166666667,31.2416666666667,34795.8333333333,1728.70833333333,3490.25,367396638,10.15,5.8518
2019-06-21,267.1025,38.2529166666667,35.38375,102.550416666667,38.97,36.9370833333333,36.9370833333333,26.20375,33.2320833333333,38.7295833333333,67.595,44.7816666666667,55.5908333333333,38.4666666666667,273.335833333333,47.0495833333333,241.299583333333,47.0495833333333,26.20375,26.20375,26.20375,28.5675,34625,1932.29166666667,3292.75,366200981,10.355,5.7311
2019-06-22,255.806666666667,31.0908333333333,26.87625,59.7758333333333,31.9916666666667,31.1045833333333,31.1045833333333,20.1454166666667,24.4116666666667,31.1045833333333,65.2854166666667,37.9266666666667,46.7341666666667,30.86625,237.395833333333,45.7591666666667,182.912083333333,45.7591666666667,20.1454166666667,20.1454166666667,20.1454166666667,22.24375,32600,2608.41666666667,3172.25,367300357,10.355,5.7915
2019-06-23,187.07375,21.0616666666667,14.4158333333333,68.7670833333333,21.9908333333333,26.2295833333333,26.2295833333333,23.0733333333333,12.0591666666667,20.8279166666667,66.2716666666667,37.4608333333333,46.7141666666667,30.1925,193.44,43.2816666666667,143.59875,43.1129166666667,23.0733333333333,23.0733333333333,23.0733333333333,23.58125,29337.5,1741.58333333333,3091.66666666667,370387454,10.355,5.7915
2019-06-24,285.128333333333,34.2004166666667,34.10625,106.512083333333,34.75,31.94,34.8241666666667,32.9375,29.5570833333333,34.51625,71.8879166666667,60.0695833333333,48.595,36.0070833333333,252.555416666667,48.75625,232.2675,48.75625,30.9979166666667,30.9979166666667,30.9979166666667,33.85125,33908.3333333333,1465.375,3088.08333333333,370866660,10.2,5.7915
2019-06-25,276.824166666667,40.2620833333333,42.71625,84.04875,42.9925,36.3275,39.7341666666667,43.35125,34.155,41.2270833333333,62.265,56.7120833333333,48.1120833333333,43.335,288.355416666667,49.74,235.915,49.74,31.4433333333333,31.4433333333333,31.4433333333333,38.3258333333333,35683.3333333333,3447.20833333333,2922.75,372294808,9.845,5.7444
2019-06-26,285.320416666667,37.67,34.8654166666667,99.665,40.0029166666667,33.7820833333333,34.2854166666667,45.4970833333333,28.7933333333333,37.8904166666667,62.9595833333333,44.9166666666667,58.6866666666667,38.77625,291.37,47.5725,235.082916666667,47.5725,29.7354166666667,29.7354166666667,29.7354166666667,33.31625,36420.8333333333,4183.375,2673.79166666667,366098218,9.62,5.7904
2019-06-27,327.88,35.6266666666667,33.5416666666667,121.559166666667,43.2520833333333,28.9629166666667,33.5908333333333,31.1970833333333,31.26375,35.8316666666667,74.58625,39.3379166666667,64.63375,36.1070833333333,221.230416666667,49.6295833333333,261.075,49.6295833333333,28.5908333333333,28.5908333333333,28.5908333333333,32.9141666666667,37379.1666666667,4249.41666666667,2570.83333333333,358408751,9.375,5.763
2019-06-28,298.12125,42.5591666666667,37.92125,95.9508333333333,43.8804166666667,42.7825,42.83,37.1845833333333,35.6170833333333,43.6079166666667,75.0491666666667,36.92625,54.66375,42.9504166666667,267.598333333333,51.7733333333333,231.9775,51.7733333333333,29.8066666666667,29.8066666666667,29.8066666666667,38.7020833333333,38125,3310.16666666667,2607.25,364912256,10.115,5.7665
2019-06-29,284.66,32.5583333333333,30.0975,60.40625,33.2925,32.615,32.615,23.8333333333333,28.8466666666667,32.8520833333333,64.2520833333333,39.265,46.7279166666667,32.8725,238.51375,49.0125,162.725416666667,49.0125,23.8333333333333,23.8333333333333,23.8333333333333,24.3929166666667,34758.3333333333,5160.20833333333,2708.83333333333,368837816,10.115,5.7551
2019-06-30,190.347916666667,16.3533333333333,19.4004166666667,58.6379166666667,13.0925,17.685,20.4525,19.0991666666667,18.52375,15.045,52.8695833333333,29.9979166666667,46.7729166666667,25.3029166666667,196.231666666667,46.7054166666667,152.995,46.7054166666667,18.2216666666667,18.2216666666667,18.2216666666667,18.2216666666667,31558.3333333333,4876.16666666667,2689.66666666667,367415613,10.115,5.7551
2019-07-01,252.340416666667,33.01,30.9904166666667,105.40625,48.0254166666667,27.47375,27.47375,35.9745833333333,30.1591666666667,32.99,61.0279166666667,36.46875,62.3929166666667,32.87875,243.604166666667,48.31,285.11125,48.31,26.8975,26.8975,26.8975,26.8975,36712.5,3924.25,2612.04166666667,370264922,10.365,5.7551
2019-07-02,293.48,34.1379166666667,35.3770833333333,108.257083333333,45.6145833333333,27.3629166666667,27.3629166666667,42.7558333333333,34.0758333333333,33.4825,68.94125,54.8408333333333,63.55625,35.99625,232.007916666667,48.98625,303.548333333333,48.98625,27.3629166666667,27.3629166666667,27.3629166666667,27.3629166666667,37429.1666666667,2449.70833333333,2644,366550346,10.225,5.6792
2019-07-03,307.345,34.5983333333333,32.9983333333333,194.409583333333,42.8241666666667,29.23625,29.23625,40.1195833333333,31.8091666666667,34.6520833333333,71.5429166666667,61.2470833333333,60.9629166666667,34.8404166666667,228.6525,51.1995833333333,290.385,51.1995833333333,29.23625,29.23625,29.23625,29.23625,37816.6666666667,2058.95833333333,2440.04166666667,364712746,10.295,5.6669
2019-07-04,320.23625,33.985,32.2979166666667,132.944166666667,38.3070833333333,28.6008333333333,28.6008333333333,45.8095833333333,31.2808333333333,33.9841666666667,65.86125,52.6220833333333,56.94125,33.96625,233.642083333333,53.47875,305.0075,53.47875,28.6008333333333,28.6008333333333,28.6008333333333,28.6008333333333,37970.8333333333,3143.5,2169,373874015,10.295,5.6292
2019-07-05,301.714166666667,35.695,34.9183333333333,113.884583333333,36.73375,31.8508333333333,31.8508333333333,37.1083333333333,34.3866666666667,35.8141666666667,67.70375,45.0041666666667,55.6525,35.8141666666667,205.210416666667,56.05375,285.058333333333,56.05375,29.2916666666667,29.2916666666667,29.2916666666667,29.2916666666667,37254.1666666667,3224.625,2257.95833333333,374313463,11.215,5.5934
2019-07-06,306.415,29.1275,29.33,128.036666666667,29.7816666666667,28.3775,28.5358333333333,29.74,28.7945833333333,29.0154166666667,62.9966666666667,43.5591666666667,49.58625,32.8479166666667,207.789166666667,51.6804166666667,252.169583333333,51.6804166666667,28.3154166666667,28.3154166666667,28.3154166666667,28.3154166666667,35404.1666666667,3066.25,2108.58333333333,369753481,11.215,5.6007
2019-07-07,273.637916666667,25.3320833333333,26.0983333333333,62.2583333333333,22.68375,24.5645833333333,27.85875,27.7683333333333,25.68875,25.1154166666667,59.5483333333333,45.9854166666667,41.8195833333333,28.8654166666667,133.056666666667,48.6670833333333,188.724166666667,48.6670833333333,27.7683333333333,27.7683333333333,27.7683333333333,27.7683333333333,30754.1666666667,2646.91666666667,1968.54166666667,372145536,11.215,5.6007
2019-07-08,316.912083333333,35.555,34.99,110.489583333333,38.7633333333333,33.90125,33.9820833333333,33.51875,34.6079166666667,35.555,66.2125,63.37875,51.3925,35.5379166666667,219.225416666667,51.9366666666667,265.90875,51.815,29.4229166666667,29.4229166666667,31.1583333333333,33.4441666666667,34687.5,1580.08333333333,1879.375,367515998,11.88,5.6007
2019-07-09,334.7975,37.5979166666667,36.72875,115.1225,37.6541666666667,37.4583333333333,37.4583333333333,45.0304166666667,35.955,37.7083333333333,67.6179166666667,64.0729166666667,52.5470833333333,37.72375,227.294583333333,52.1266666666667,266.459166666667,52.1266666666667,31.2075,31.2075,33.1091666666667,36.0308333333333,36883.3333333333,1761.625,1902.70833333333,360593543,11.76,5.7227
2019-07-10,330.085833333333,41.5745833333333,40.9754166666667,107.750416666667,42.6541666666667,41.4829166666667,41.4829166666667,36.9883333333333,40.5929166666667,41.5970833333333,64.9604166666667,49.8475,49.6745833333333,41.5870833333333,243.828333333333,51.875,247.372916666667,51.875,33.2908333333333,33.2908333333333,33.2908333333333,34.1470833333333,38966.6666666667,1323.875,1888.66666666667,367027336,12.135,5.7122
2019-07-11,313.669583333333,46.06875,45.0054166666667,92.9066666666667,46.5308333333333,46.0929166666667,46.0929166666667,45.5183333333333,44.29125,46.0929166666667,57.12875,48.77125,53.1283333333333,46.0208333333333,259.137916666667,54.2745833333333,234.834583333333,54.2745833333333,35.3141666666667,35.3141666666667,35.3141666666667,40.4166666666667,39487.5,3022.91666666667,2038.625,373172920,13.13,5.7381
2019-07-12,312.64625,45.3525,42.785,99.63,44.6316666666667,45.3525,45.3525,44.29,41.0279166666667,45.3525,57.5308333333333,48.8420833333333,54.6166666666667,45.0754166666667,266.740833333333,56.95375,251.30875,57.09625,36.7408333333333,36.7408333333333,36.7408333333333,37.2004166666667,38983.3333333333,2414,2118.83333333333,374545233,13.28,5.6665
2019-07-13,313.088333333333,36.8879166666667,36.4520833333333,90.2354166666667,36.3183333333333,36.9620833333333,37.04625,37.7179166666667,36.08375,36.8879166666667,54.6883333333333,50.2783333333333,44.20625,36.8925,220.624583333333,50.8604166666667,220.988333333333,50.8604166666667,36.40375,36.40375,36.40375,36.44375,35712.5,1454.625,2123.83333333333,371943788,13.28,5.6916
2019-07-14,294.340833333333,35.76,32.2983333333333,82.1308333333333,35.64625,36.25375,36.37875,36.27,32.9554166666667,35.76,54.2845833333333,50.6404166666667,39.2616666666667,36.6495833333333,174.914166666667,48.9933333333333,194.582916666667,48.9933333333333,36.2625,36.2625,36.2625,36.2625,32125,1112.95833333333,2061.95833333333,375069802,13.28,5.6916
2019-07-15,293.970833333333,41.4979166666667,40.5758333333333,106.542083333333,45.33375,39.5404166666667,39.5404166666667,53.94,39.7825,41.5020833333333,63.5520833333333,70.19875,51.6475,41.69,262.465416666667,52.1216666666667,258.18625,52.1216666666667,37.90125,37.90125,37.90125,39.4941666666667,33570.8333333333,1244.20833333333,2133.54166666667,379830233,12.895,5.6916
2019-07-16,308.617083333333,43.1329166666667,43.1329166666667,106.017083333333,47.1120833333333,43.1066666666667,43.1329166666667,46.09625,43.1329166666667,43.1329166666667,60.7708333333333,67.44875,46.2341666666667,43.1329166666667,242.855,51.6591666666667,281.92,51.6591666666667,37.65125,37.65125,37.65125,39.5116666666667,36891.6666666667,1642.91666666667,2056.45833333333,369843963,11.415,5.6916
2019-07-17,305.990833333333,45.87,45.5333333333333,100.5,50.6454166666667,45.9079166666667,45.9079166666667,52.055,45.2458333333333,45.9079166666667,57.5629166666667,47.5004166666667,48.0683333333333,45.8804166666667,247.052916666667,52.795,242.01625,52.795,38.7725,38.7725,38.7725,44.4720833333333,37445.8333333333,3207.16666666667,1908.95833333333,362603002,10.99,5.7027
2019-07-18,303.39125,44.0641666666667,41.4845833333333,111.786666666667,51.1558333333333,43.7441666666667,43.7441666666667,56.4666666666667,40.6920833333333,43.7441666666667,59.33875,46.7820833333333,50.9741666666667,42.91,270.185,53.7433333333333,265.62375,53.7433333333333,38.4691666666667,38.4691666666667,38.4691666666667,42.8695833333333,37695.8333333333,3059,1931.625,365402706,10.735,5.6929
2019-07-19,304.454166666667,45.2054166666667,43.0375,112.099166666667,50.4483333333333,44.99,44.99,54.0475,42.6566666666667,44.99,59.17375,47.62875,55.84875,43.9229166666667,264.4775,52.5091666666667,259.265416666667,52.5091666666667,38.225,38.225,38.225,42.0554166666667,36658.3333333333,3006.83333333333,1863.08333333333,368241128,10.815,5.6912
2019-07-20,292.033333333333,35.4,33.0520833333333,78.6983333333333,35.2133333333333,35.7533333333333,35.8691666666667,44.1020833333333,32.6275,34.56875,56.8908333333333,45.14375,43.91375,34.59375,232.185833333333,50.2091666666667,246.6925,50.2091666666667,35.8333333333333,35.8333333333333,35.8333333333333,35.8333333333333,35112.5,3632.83333333333,1886.70833333333,369893632,10.815,5.6316
2019-07-21,249.674583333333,35.0341666666667,32.3941666666667,84.7516666666667,30.4995833333333,35.23625,35.6495833333333,41.1383333333333,32.52125,31.7641666666667,51.7966666666667,32.71625,44.8154166666667,33.0054166666667,185.9,49.97125,211.54375,49.97125,35.2545833333333,35.28,35.28,35.28,32125,4523.79166666667,1792.29166666667,373629938,10.815,5.6316
2019-07-22,299.751666666667,43.4079166666667,39.9345833333333,119.964583333333,44.3670833333333,39.4725,40.1554166666667,54.5641666666667,41.95125,42.7733333333333,59.5008333333333,30.335,55.1266666666667,41.2116666666667,238.88125,56.0395833333333,255.357083333333,56.0395833333333,37.3175,37.3308333333333,37.3308333333333,37.3308333333333,37029.1666666667,4518.5,1793.41666666667,371266018,10.16,5.6316
2019-07-23,308.53625,47.47125,45.9258333333333,115.79375,47.55,46.8391666666667,46.8391666666667,60.0595833333333,46.3041666666667,46.8391666666667,64.4916666666667,44.7475,52.86375,46.2695833333333,263.075833333333,54.9925,281.670416666667,54.9925,37.9154166666667,37.9154166666667,37.9154166666667,42.7358333333333,36741.6666666667,3868,1799.58333333333,367196334,10.75,5.6684
2019-07-24,307.275833333333,51.7245833333333,48.7204166666667,107.860416666667,52.0375,50.88125,50.88125,62.5129166666667,53.1704166666667,50.88125,64.1433333333333,47.5304166666667,59.1633333333333,49.5904166666667,280.945833333333,55.595,281.779583333333,55.595,39.0020833333333,39.0020833333333,39.0020833333333,49.8966666666667,37687.5,3487.41666666667,1814.16666666667,367723003,10.075,5.6784
2019-07-25,303.8575,49.8508333333333,48.7570833333333,120.044166666667,53.3316666666667,49.7579166666667,49.7579166666667,59.9366666666667,49.7879166666667,49.7579166666667,66.5716666666667,41.2370833333333,61.2108333333333,49.5879166666667,275.99,53.815,291.280416666667,53.815,39.3033333333333,39.3033333333333,39.3033333333333,48.8333333333333,38650,3771.33333333333,1894.625,367519470,10.025,5.7135
2019-07-26,312.417083333333,46.9970833333333,45.64125,124.819166666667,46.7883333333333,44.5116666666667,44.5125,58.6891666666667,46.80125,44.5116666666667,66.2295833333333,46.4341666666667,61.33875,45.21625,272.325416666667,52.1658333333333,299.527916666667,52.1658333333333,38.9945833333333,38.9945833333333,38.9945833333333,42.565,38583.3333333333,3063.125,1916.5,368958999,9.965,5.6991
2019-07-27,313.74375,36.12,35.5383333333333,103.870833333333,36.1079166666667,35.5141666666667,35.8429166666667,49.1775,35.61,35.5141666666667,63.3158333333333,53.00625,47.8816666666667,35.485,245.827083333333,45.5154166666667,257.189583333333,45.5154166666667,36.5791666666667,36.5791666666667,36.5791666666667,36.5791666666667,35708.3333333333,2727.95833333333,1799.45833333333,369483942,9.965,5.6564
2019-07-28,300.269583333333,32.4533333333333,31.6525,78.8591666666667,35.2341666666667,35.1083333333333,35.4666666666667,43.0341666666667,32.00625,32.4533333333333,58.10125,44.1491666666667,36.4070833333333,32.90875,214.3475,45.9858333333333,208.502083333333,45.9858333333333,35.6079166666667,35.6079166666667,35.6079166666667,35.6079166666667,32320.8333333333,2535.5,1691,367365941,9.965,5.6564
2019-07-29,323.907083333333,46.4783333333333,40.2708333333333,119.717083333333,44.1691666666667,46.02,46.02,55.04,39.9329166666667,45.8079166666667,60.7804166666667,72.7720833333333,48.3679166666667,43.6320833333333,294.36375,47.2816666666667,300.398333333333,47.2816666666667,39.6279166666667,39.6279166666667,39.6279166666667,45.3566666666667,37262.5,1211.41666666667,1669.91666666667,364443719,9.81,5.6564
2019-07-30,319.781666666667,43.3954166666667,29.8570833333333,108.644166666667,44.04,44.4608333333333,44.4608333333333,46.6979166666667,31.82,44.4608333333333,68.2808333333333,45.2625,48.96375,43.0616666666667,292.07375,48.3658333333333,277.327916666667,48.3658333333333,39.9920833333333,39.9920833333333,39.9920833333333,42.6145833333333,38979.1666666667,1137.08333333333,1654.33333333333,362922846,9.79,5.6272
2019-07-31,322.78125,49.6454166666667,33.89375,120.610416666667,43.3045833333333,48.4879166666667,48.5258333333333,48.68375,32.6579166666667,48.4879166666667,67.3325,60.6645833333333,53.9504166666667,41.28875,283.030833333333,47.2108333333333,303.18125,47.2108333333333,41.5908333333333,41.5908333333333,42.4966666666667,46.4704166666667,39775,1760.41666666667,1551.79166666667,363502950,11,5.5709
2019-08-01,315.452916666667,44.75,42.35625,118.699583333333,46.3266666666667,44.9779166666667,44.9779166666667,54.59,42.1154166666667,44.7795833333333,70.6054166666667,65.8495833333333,49.42875,43.90125,277.915833333333,48.3529166666667,363.085416666667,48.3529166666667,40.6670833333333,40.6670833333333,41.2729166666667,43.8683333333333,39804.1666666667,2791.66666666667,1526.95833333333,365848334,12.36,5.5227
2019-08-02,311.9075,43.895,41.1270833333333,125.21625,43.8375,43.6275,43.6275,54.5375,41.1845833333333,43.575,75.05625,56.2270833333333,46.58125,42.5158333333333,273.430833333333,48.9704166666667,360.504166666667,48.9704166666667,40.92625,40.92625,41.7195833333333,42.5320833333333,39762.5,3163.625,1487.29166666667,368189005,12.015,5.5815
2019-08-03,314.984166666667,36.3979166666667,34.8258333333333,77.4916666666667,37.1891666666667,39.2033333333333,39.255,39.1670833333333,34.9941666666667,36.2320833333333,66.61875,46.7279166666667,43.9908333333333,36.3820833333333,267.8175,47.39625,253.090833333333,47.39625,39.1670833333333,39.1670833333333,39.1670833333333,39.1670833333333,37283.3333333333,1570.08333333333,1447.45833333333,366229410,12.015,5.5809
2019-08-04,303.514166666667,35.0645833333333,34.3341666666667,76.66875,34.0625,39.8220833333333,39.8466666666667,39.3495833333333,33.9320833333333,35.1966666666667,61.045,45.67375,42.4320833333333,35.205,232.973333333333,46.31,198.599166666667,46.31,39.3495833333333,39.3495833333333,39.3495833333333,39.3495833333333,33833.3333333333,2840.41666666667,1479,364067500,12.015,5.5809
2019-08-05,314.080833333333,47.1691666666667,38.9108333333333,103.89625,45.0866666666667,46.5329166666667,46.5458333333333,57.01125,36.8641666666667,46.3525,74.6279166666667,42.495,47.3583333333333,42.3266666666667,287.030833333333,50.4408333333333,268.74625,50.4408333333333,44.3358333333333,44.3358333333333,44.3358333333333,44.3358333333333,38795.8333333333,3983.41666666667,1461.29166666667,366416732,11.465,5.5809
2019-08-06,309.222916666667,41.9904166666667,40.8520833333333,109.704166666667,42.31125,42.3429166666667,42.50875,55.275,40.8566666666667,41.93875,65.7766666666667,45.5425,46.7345833333333,41.7695833333333,285.84375,49.6879166666667,279.665416666667,49.6879166666667,40.4783333333333,40.4783333333333,40.4783333333333,40.4783333333333,39925,4389.66666666667,1701.20833333333,368878114,10.95,5.556
2019-08-07,311.79625,41.0220833333333,37.20375,99.8041666666667,41.9166666666667,40.7954166666667,40.98,55.99375,36.32625,40.5204166666667,65.0625,46.3420833333333,49.5570833333333,38.6408333333333,290.406666666667,49.6504166666667,265.429166666667,49.6504166666667,40.9066666666667,40.9066666666667,40.9066666666667,40.9066666666667,38725,3907.25,1578.20833333333,371980288,11.41,5.5315
2019-08-08,315.063333333333,35.0258333333333,33.7845833333333,103.856666666667,38.8904166666667,38.5470833333333,39.08125,56.3875,33.2679166666667,34.9429166666667,67.0354166666667,51.8095833333333,47.8575,34.4145833333333,285.438333333333,47.22125,227.144583333333,47.22125,38.895,38.895,38.895,38.895,38537.5,2837.33333333333,1575.91666666667,376199572,12.075,5.4858
2019-08-09,312.75875,38.66,29.965,125.112083333333,38.2629166666667,39.285,39.8379166666667,54.30375,27.79375,38.4020833333333,63.81625,38.3083333333333,50.4633333333333,37.6779166666667,278.8475,44.3620833333333,274.462083333333,44.3620833333333,39.37125,39.37125,39.37125,39.37125,37237.5,3242.45833333333,1535.91666666667,373407052,12.025,5.4744
2019-08-10,310.385833333333,28.6229166666667,8.84208333333333,100.929583333333,36.1541666666667,13.4304166666667,33.3008333333333,35.6945833333333,14.56875,11.6433333333333,60.9,35.2741666666667,49.1066666666667,26.4854166666667,238.014166666667,46.1258333333333,259.730416666667,46.1258333333333,33.3008333333333,33.3008333333333,33.3008333333333,33.3008333333333,30095.8333333333,4614.91666666667,1501,366133875,12.025,5.4809
2019-08-11,153.433333333333,22.3091666666667,15.8304166666667,70.5825,25.6491666666667,13.8879166666667,29.3683333333333,29.1379166666667,20.5975,14.9295833333333,57.85,38.4595833333333,54.0579166666667,28.6366666666667,230.720416666667,41.9470833333333,210.395416666667,41.9470833333333,29.1379166666667,29.1379166666667,29.1379166666667,29.1379166666667,25616.6666666667,4946.95833333333,1355.83333333333,370134758,12.025,5.4809
2019-08-12,198.225,41.5166666666667,35.8516666666667,103.319166666667,40.2829166666667,41.7229166666667,42.1433333333333,51.80125,32.9095833333333,41.7229166666667,66.6595833333333,50.2333333333333,57.585,39.9470833333333,284.73,43.3758333333333,294.986666666667,43.3758333333333,36.65,36.65,36.65,38.9725,26691.6666666667,4662.125,1332.625,374178553,11.42,5.4809
2019-08-13,254.7225,37.3833333333333,34.8104166666667,110.994583333333,39.66875,39.2058333333333,39.3283333333333,55.8858333333333,33.5616666666667,37.7791666666667,66.3945833333333,57.3308333333333,46.7958333333333,37.6904166666667,285.845,43.5654166666667,300.969583333333,43.53,36.78125,36.78125,36.78125,38.87125,27787.5,3412.41666666667,1328.54166666667,373503554,11.86,5.4809
2019-08-14,302.36625,37.33625,34.0508333333333,113.26375,41.74375,39.20625,39.6070833333333,55.8054166666667,31.6104166666667,38.4945833333333,65.5125,46.2533333333333,38.9004166666667,37.38625,277.672083333333,45.6991666666667,271.82625,45.6991666666667,35.1429166666667,35.1429166666667,35.1429166666667,39.0754166666667,29012.5,1863.29166666667,1268.5,374034526,11.18,5.4809
2019-08-15,316.769166666667,30.6866666666667,22.6170833333333,64.6866666666667,30.4595833333333,32.7254166666667,34.02125,50.9229166666667,23.9291666666667,30.5391666666667,61.51875,39.9575,38.31875,32.5883333333333,241.79,40.81375,185.195416666667,40.81375,33.7954166666667,33.7954166666667,33.7954166666667,33.9416666666667,35512.5,1891.79166666667,1314.91666666667,371364204,11.225,5.4809
2019-08-16,313.297083333333,35.3145833333333,32.365,98.0825,35.34125,36.3920833333333,37.2204166666667,50.6579166666667,30.77125,35.5725,61.78375,30.7170833333333,42.93,35.2858333333333,265.829583333333,44.5,222.878333333333,44.5,34.6720833333333,34.6720833333333,34.6720833333333,36.1708333333333,37300,2372.75,1335.5,371450451,10.955,5.5714
2019-08-17,309.20125,26.5758333333333,23.3816666666667,74.8095833333333,28.6095833333333,26.475,30.1858333333333,30.53875,24.46875,26.475,61.7966666666667,29.0870833333333,41.1345833333333,27.6779166666667,245.63375,41.45,227.14875,41.45,29.7466666666667,29.7466666666667,29.7466666666667,29.7466666666667,35916.6666666667,3165.29166666667,1311.41666666667,370561013,10.955,5.5398
2019-08-18,274.98,27.8729166666667,19.3520833333333,76.9595833333333,29.2758333333333,33.0875,33.2604166666667,33.2054166666667,22.8125,27.505,57.2229166666667,30.775,38.1666666666667,31.3258333333333,212.19125,38.71875,207.849166666667,38.71875,33.2054166666667,33.2054166666667,33.2054166666667,33.2054166666667,32583.3333333333,4160.29166666667,1402.58333333333,370729445,10.955,5.5398
2019-08-19,309.120416666667,36.1666666666667,31.7679166666667,95.4604166666667,42.3341666666667,34.6058333333333,36.4108333333333,47.20125,31.4041666666667,34.6408333333333,60.4754166666667,39.0266666666667,46.2379166666667,34.01625,265.335833333333,41.2258333333333,271.194166666667,41.2258333333333,34.3454166666667,34.3454166666667,34.3454166666667,35.4225,37304.1666666667,4038.95833333333,1517.41666666667,369117765,10.785,5.5398
2019-08-20,310.61625,40.0179166666667,36.85625,108.884166666667,47.2604166666667,40.0120833333333,40.0120833333333,45.77625,34.6808333333333,40.0120833333333,56.47375,51.4366666666667,45.3429166666667,39.5920833333333,270.782083333333,39.9441666666667,282.934166666667,39.9441666666667,35.655,35.655,35.655,38.22625,36908.3333333333,3701.91666666667,1460.16666666667,349445379,11.215,5.5775
2019-08-21,310.57625,41.3975,36.9429166666667,107.00375,40.1283333333333,42.0020833333333,42.0233333333333,55.52375,33.9679166666667,41.64625,62.9020833333333,38.1508333333333,44.6104166666667,41.1425,282.966666666667,41.4429166666667,302.26,41.4429166666667,35.9970833333333,35.9970833333333,35.9970833333333,41.3154166666667,36720.8333333333,3218.20833333333,1455.20833333333,351881535,11.415,5.7046
2019-08-22,310.33375,36.54,34.3004166666667,93.7466666666667,40.9679166666667,36.1158333333333,37.7233333333333,53.66125,33.1670833333333,36.1083333333333,62.4216666666667,37.25875,45.5066666666667,35.8466666666667,282.86375,41.0183333333333,239.862083333333,41.0170833333333,35.60875,35.60875,35.60875,37.24625,36895.8333333333,3628.83333333333,1564.58333333333,355097410,10.99,5.7096
2019-08-23,310.553333333333,37.2429166666667,33.4925,88.4133333333333,46.30625,37.5129166666667,38.45125,53.7104166666667,31.5708333333333,37.5545833333333,56.625,41.1304166666667,46.5045833333333,37.1229166666667,276.894166666667,41.8866666666667,273.16,41.8866666666667,35.08,35.08,35.08,37.88375,37083.3333333333,4251.70833333333,1630.375,351833473,10.585,5.7478
2019-08-24,306.905,32.1145833333333,31.3345833333333,96.2745833333333,31.46125,34.6770833333333,34.6770833333333,45.915,30.9725,31.94625,58.0120833333333,53.2845833333333,41.4970833333333,31.9025,237.160833333333,42.0808333333333,254.313333333333,42.0808333333333,34.4454166666667,34.4454166666667,34.4454166666667,34.5958333333333,34108.3333333333,4001.83333333333,1618.70833333333,349370716,10.585,5.7538
