"DATE","TOTAL","NGAS","WIND","LIGNITE","COAL","IMCOAL","TCOAL","GEOTHERMAL","DAMHYDRO","BIOMASS","RIVER","VRE","OTHER","EUASTOTAL","EUASNGAS","EUASWIND","EUASLIGNITE","EUASCOAL","EUASIMCOAL","EUASTCOAL","EUASGEOTHERMAL","EUASDAMHYDRO","EUASBIOMASS","EUASOTHER","PRIVTOTAL","PRIVNGAS","PRIVLIGNITE","PRIVCOAL","PRIVIMCOAL","PRIVTCOAL","PRIVGEOTEHRMAL","PRIVDAMHYDRO","PRIVBIOMASS","PRIVOTHER","REALTOTAL","REALNGAS","REALWIND","REALLIGNITE","REALCOAL","REALIMCOAL","REALGEOTHERMAL","REALDAMHYDRO","REALBIOMASS","REALOTHER","PDEMAND","REALDEMAND","DEMAND","RESDEMAND","PTFTL","USDTL","TTF","WVOL","YEAR","MONTH","DAY","WDAYNO","WEEKEND","COVID","GOVERNOR","NT3","PT3","NT7","PT7","NT14","PT14","TimeVar"
2020-06-30,-1.86224742750534,1.62681848235009,0.280209096020247,-1.50406462587551,-0.0269752179014386,-1.32479188178084,-2.8558317255578,-0.0801816261277333,-0.632087177467948,0.0130212571476804,-0.199782472344158,0.0804266236760878,-0.0144132615257228,-0.988004613024126,0,-0.00796479488622071,-0.583542992533642,0,0,-0.583542992533642,0,-0.39136272845823,0,-0.0051340971460343,-0.874242814481221,1.62681848235009,-0.920521633341874,-0.0269752179014386,-1.32479188178084,-2.27228873302415,-0.0801816261277333,-0.240724449009721,0.0130212571476804,-0.00927916437968812,-0.000291875644563788,1.77640198358649,0.561534067486953,-1.54436416061498,-0.0549089642076344,-1.67088264999498,-0.102005238178991,0.725101057837286,-0.0577597333012176,0.366591761742509,1102.04166666666,910.287916666661,0.0322388591062257,0.0312947986505563,0.0192561494400927,7.30785814309076e-05,0.0541573397761721,0.003936613509682,2020,6,30,2,0,1,"UYSAL",0,0,0,1,0,1,662
2020-07-01,4.17516077537606,1.97067259067659,1.18273685819276,-0.542288930927423,-0.0137834424276629,-0.772855706830686,-1.32892808018576,-0.0591788599051379,2.39927155817742,-0.0870969847164196,-0.0257732851618062,1.15696357303095,0.123456978298429,2.45966272033415,0,0.00267453844448272,0.566198713835115,0,0,0.566198713835115,0,1.89152674589869,0,-0.000737277844137491,1.71549805504191,1.97067259067659,-1.10848764476254,-0.0137834424276629,-0.772855706830686,-1.89512679402089,-0.0591788599051379,0.50774481227873,-0.0870969847164196,0.124194256142566,0.0778925523973584,1.98856886811665,1.05372719415727,-0.763467749622194,-0.0347938004197132,-0.464750184676834,-0.11773937928509,-0.263739799719264,-0.0846139779779687,-1.23529861817551,591.458333333336,645.125833333339,0.016883121711663,0.00322383130973591,0.0177944540266415,0.000146141143376299,-0.0498856545108688,-0.004696657620302,2020,7,1,3,0,1,"UYSAL",0,0,0,1,0,1,663
2020-07-02,0.26560597262899,1.44781761478212,-1.19749596700204,0.35386948884709,-0.000929812883386116,-0.187879520189824,0.165060155773872,-0.0242217825330671,-0.194299596860507,0.00166753577960144,-0.0358948541094435,-1.23339082111148,0.102972866798437,0.86914768121018,0.492417593680091,0.00343210429974962,0.130819746034593,0,0,0.130819746034593,0,0.245394421968381,0,-0.00291618477263619,-0.60354170858119,0.955400021102026,0.223049742812497,-0.000929812883386116,-0.187879520189824,0.0342404097392865,-0.0242217825330671,-0.439694018828891,0.00166753577960144,0.105889051571073,0.00824697131312746,1.5217036266697,-2.22040291966644,0.141367670444049,-0.0550745146585456,-0.868647243044158,-0.129628661658056,2.13061710860103,-0.0910155366197292,-0.420672558754721,40.625,1295.06083333333,0.00114924183323595,0.0157069397824863,-0.070750554589825,0.000146141143376299,0.0135480480373062,0.00445544949920601,2020,7,2,4,0,1,"UYSAL",0,0,0,1,0,1,664
2020-07-03,-0.856751908801627,2.58073645279461,-3.79638990589238,0.0919622434403795,-0.0178735568796701,-0.532152129766359,-0.458063443205653,-0.116021854227777,1.24269357303829,0.00387531007500197,-0.27889542867202,-4.0752853345644,-0.0346866127116734,4.48327405216827,2.76086317814417,-0.00087835836991308,0.126814496462016,0,0,0.126814496462016,0,1.58519904148264,0,0.0112756944493524,-5.34002596096987,-0.180126725349563,-0.0348522530216382,-0.0178735568796701,-0.532152129766359,-0.58487793966767,-0.116021854227777,-0.342505468444346,0.00387531007500197,-0.0459623071610257,-0.0241919290435959,2.39084109321188,-3.6343146879279,0.147871501653732,-0.0215478051723779,-0.331001334065174,-0.0192145094554412,1.55638088391819,0.0575424868713212,-0.170749558077832,778.416666666664,438.389166666668,0.0217693230159615,0.0684240860439402,0.0596877319163163,-5.84538945074264e-05,0.0135480480373062,-0.012815704526135,2020,7,3,5,0,1,"UYSAL",0,0,0,0,0,1,665
2020-07-04,-0.474697156250869,0.714561901550468,-0.401309688698984,0.808222342512217,0.0209553551487217,0.679381754082836,1.50855945174378,0.0425881191875299,-2.25946938025371,0.0343983874283249,-0.14146184096735,-0.542771529666334,0.0274358937590673,-1.33056598604121,0.106974652996879,-0.00263550088203876,0.243522428770252,0,0,0.243522428770252,0,-1.68371031116271,0,0.00528274423641015,0.855868829790339,0.607587248553592,0.564699913741968,0.0209553551487217,0.679381754082836,1.26503702297353,0.0425881191875299,-0.575759069091,0.0343983874283249,0.0221531495226572,-0.0553163092005491,0.669990062297465,0.223937814192744,0.864723275077298,0.0683366242938273,0.995990509313099,0.0884107051990859,-3.99024560971553,0.111201429297963,0.912338880843526,-912.708333333336,-1468.16166666667,-0.0255733479675992,-0.0195196671964997,-0.0340934354292077,-8.76872488688729e-05,0.0135480480373062,-0.016210777810162,2020,7,4,6,1,1,"UYSAL",0,0,0,0,0,1,666
2020-07-05,-1.42247038183949,-3.13990390604501,5.38353179150809,0.579802537662674,0.065505177879881,0.149277542711062,0.794585258253619,0.168227533917706,-5.09720111806919,0.106847950788937,0.266317528399897,5.64984931990799,0.0951245794064646,-7.6428519224016,-1.28434488169015,0.00485138131263378,-0.222671748616157,0,0,-0.222671748616157,0,-6.0979986206425,0,-0.0426880527654315,6.22038154056212,-1.85555902435486,0.802474286278828,0.065505177879881,0.149277542711062,1.01725700686977,0.168227533917706,1.00079750257331,0.106847950788937,0.137812632171896,-0.0291843775578968,-3.65181430413715,6.22230608366514,0.731133902361927,0.199602918668427,0.963047842303062,0.263202507338457,-5.37501952058684,0.150673638927355,0.467682553901716,-2631.25,-3667.54708333333,-0.0776116400057436,-0.142485648296756,-0.172461314742223,-8.76872488688729e-05,0.0135480480373062,-0.0115515302642073,2020,7,5,7,1,1,"UYSAL",0,0,0,0,0,1,667
2020-07-06,0.637627384975033,1.56688039310814,-0.91655643987254,-2.39259213054803,-0.114030018493281,-2.07741249195523,-4.58403464099655,-0.452393751940814,6.08751482692822,-0.158521332007855,-0.745138466727902,-1.66169490660044,-0.160123203515673,8.16282361254747,2.29635158134923,0.00244966074338429,-0.78372319882682,0,0,-0.78372319882682,0,6.6254779185706,0,0.0222676507110751,-7.52519622757244,-0.729471188241085,-1.60886893172121,-0.114030018493281,-2.07741249195523,-3.80031144216973,-0.452393751940814,-0.537963091642373,-0.158521332007855,-0.182390854226748,0.0896509751023302,2.14617913567591,-1.66795449760594,-2.52162357139505,-0.275372889140642,-2.51205962256783,-0.589052846153255,7.0290268803484,-0.201757684040222,-1.31773393001907,4871.66666666667,5370.42791666666,0.13925618872198,0.15877558003298,0.119384960751598,-8.76872488688729e-05,0.0249182327904898,0.0062301483375513,2020,7,6,1,0,1,"UYSAL",0,0,0,0,0,1,668
2020-07-07,2.60604379904561,2.82747635379415,-4.29264599077599,-0.0168182914228066,0.00428275569910286,0.935880599651096,0.923345063927389,0.128153994444826,2.82461027665595,0.000197559535765279,0.189330011682038,-4.10331597909395,0.00557652978146339,2.36032973019015,0.684117657613489,-0.0080716963166694,-0.214827054151605,0,0,-0.214827054151605,0,1.92079352615791,0,-0.0216827031129674,0.245714068855449,2.14335869618066,0.198008762728797,0.00428275569910286,0.935880599651096,1.138172118079,0.128153994444826,0.903816750498043,0.000197559535765279,0.0272592328944308,-0.0471804093678259,2.25087859305712,-3.93650390773491,-0.325214046251137,-0.0879811525289567,0.358315591045663,0.0319737070578792,1.71996715448411,-0.0647008984303126,0.00608454993272289,-258,956.941666666673,-0.00690824369923959,0.0397284186190277,0.056192400604254,0.000657467022492586,0.00490999349755583,0.00067780329861801,2020,7,7,2,0,1,"UYSAL",0,0,0,0,0,1,669
2020-07-08,-2.38583777046438,-2.15520133146203,7.30175276294311,-0.606137031207922,-0.136263614392847,0.0165698221511015,-0.725830823449666,-0.115889490439093,-6.57700624705206,-0.0741331870323196,0.00274807454064874,7.30450083748376,-0.0422775285129571,-7.21359765298681,-0.959351098889915,0.0107201316756587,0.0566168935155376,0,0,0.0566168935155376,0,-6.34701970110068,0,0.0254361218125782,4.82775988252244,-1.19585023257211,-0.662753924723459,-0.136263614392847,0.0165698221511015,-0.782447716965208,-0.115889490439093,-0.229986545951387,-0.0741331870323196,-0.0677136503255353,0.0523507350704335,-2.43818467186837,8.34312686581215,0.179490861573676,-0.052104523336332,1.28452004023417,0.127272329728405,-7.1096906615959,0.0137988407097807,-0.295878346187137,1294.83333333333,-1181.88208333334,0.0341991544235842,-0.0503914828887311,-0.00966109382689329,0.000759201706709733,-0.0315117283691595,0.00191712709220099,2020,7,8,3,0,1,"UYSAL",0,0,0,0,0,1,670
2020-07-09,0.703929577832241,-0.592129442734063,0.984378418305507,0.591346683903907,0.115060205127621,0.120659168047347,0.82706605707887,0.0208193552578615,-0.937354982751014,-0.00412611210992342,0.405947482510023,1.39032590081553,-0.00067119772503621,-0.249650681051691,0.357567572126086,0.000913227662201107,0.168087501155556,0,0,0.168087501155556,0,-0.779898511976066,0,0.00367952998053303,0.953580258883918,-0.949697014860149,0.423259182748353,0.115060205127621,0.120659168047347,0.658978555923316,0.0208193552578615,-0.157456470774947,-0.00412611210992342,-0.00435072770556899,-0.00101454129872991,-0.166314844335297,0.312177708168422,0.50978650678119,0.122584097229214,0.172020285214845,-0.0106990347080935,-1.13914406458257,0.0276697654207796,0.170905039512775,-187.083333333328,-286.978749999995,-0.00486954617049129,-0.0218137027306184,-0.0532579849725128,5.83762642274444e-05,-0.0307979858877854,0.00155447118445901,2020,7,9,4,0,1,"UYSAL",0,0,0,0,0,1,671
2020-07-10,-2.24070268654995,-3.32367989121488,0.377811436057637,0.9455034920373,-0.0955467375814738,-0.274016024225343,0.575940730230485,0.133059274140596,-0.363441828510865,0.0189252220956573,0.284992292822649,0.662803728880288,0.0556900778287748,-4.75557665700934,-3.00183378698767,0.00610937185348337,0.25693688774685,0,0,0.25693688774685,0,-2.06601289972381,0,0.0492237701018139,2.51487397045939,-0.321846104227205,0.68856660429045,-0.0955467375814738,-0.274016024225343,0.319003842483635,0.133059274140596,1.70257107121295,0.0189252220956573,0.00646630772696066,-0.0365870351844251,-2.36074747988386,-0.125152958913437,0.829879802078022,-0.0500808919841884,-0.535704775319399,0.133418236683468,1.38178400097244,0.00991504756630501,0.680101983616217,-782.166666666672,-162.408750000002,-0.0206196042958791,-0.0287947157860042,-0.0225058744654429,0.000102150263125766,-0.0498767664712814,0.014260970477426,2020,7,10,5,0,1,"UYSAL",0,0,0,0,0,0,672
2020-07-11,0.785616164312486,2.31707087663782,-2.13538973896124,1.32209285749423,-0.243022355243041,-0.302871021167693,0.776199481083502,0.161757808344313,-0.435374297543815,0.12146962097347,-0.167566606978795,-2.30295634594004,0.147449020757228,0.890586382784148,-0.312430346611754,-0.00299186882808615,0.768527442938963,0,0,0.768527442938963,0,0.473885208293387,0,-0.0364040530083641,-0.104970218471664,2.62950122324958,0.553565414555266,-0.243022355243041,-0.302871021167693,0.0076720381445341,0.161757808344313,-0.909259505837205,0.12146962097347,0.183853073765592,0.012803748577312,2.22118095234808,-2.9176075935229,0.902335573736158,-0.232435670996276,-0.708738039124825,0.100174489813687,0.038408145509166,0.0530023838986886,0.556483506915548,-2465.91666666666,-1194.35791666667,-0.0679381417603029,-0.0397971964851127,-0.0308414725987918,-0.000233501650166223,-0.0498767664712814,0.014026587040076,2020,7,11,6,1,1,"UYSAL",0,0,0,0,0,0,673
2020-07-12,-1.68619288465921,-4.9422990233795,0.83307778514428,0.680817275404859,0.0320522128038888,0.436030866652455,1.1489003548612,0.199537559032477,0.947495772864793,0.11103957245866,-0.0119101404094106,0.821167644734871,0.0279652347683046,0.69741387936328,-1.11726983433592,-0.00395385899950175,0.368021766990377,0,0,0.368021766990377,0,1.49208857859165,0,-0.0414727728833256,-2.38360676402247,-3.82502918904358,0.312795508414482,0.0320522128038888,0.436030866652455,0.780878587870827,0.199537559032477,-0.544592805726853,0.11103957245866,0.0694380076516306,-0.019791978875034,-5.43836437613836,1.77471305394887,1.07768980784302,0.0684968576709868,0.925231734448072,0.292074260958209,0.748882839227001,0.12226184168339,0.409222001483773,-2556.875,-3482.42625,-0.0756853958488968,-0.0856320364804066,-0.0455690787983514,-0.000233501650166223,-0.0498767664712814,-0.00293530175127901,2020,7,12,7,1,1,"UYSAL",0,0,0,0,0,0,674
2020-07-13,0.66095633960002,2.23816618547216,2.10726940072968,-2.05302978058355,0.198033156203974,-1.92864701024849,-3.78364363462807,-0.300594129410273,1.30656447690356,-0.163675449617314,-0.517156813374173,1.5901125873555,-0.225973696475539,1.24190829198231,-0.0230622873945381,-0.00322086838485589,-0.547817336512282,0,0,-0.547817336512282,0,1.83420193511465,0,-0.0181931508406658,-0.580951952382279,2.26122847286669,-1.50521244407127,0.198033156203974,-1.92864701024849,-3.23582629811579,-0.300594129410273,-0.527637458211095,-0.163675449617314,-0.207780545634874,0.0134680169638699,2.84530785836446,2.51767227805659,-2.03935820443607,0.117278784886464,-2.10207663092767,-0.349382384866989,0.296186282127856,-0.137559344219829,-1.13460062202096,4699.83333333334,4200.58291666667,0.134984061869179,0.115440973483601,0.101176183304762,-0.000233501650166223,-0.0689928714869514,-0.00303640309434799,2020,7,13,1,0,1,"UYSAL",0,0,0,0,0,0,675
2020-07-14,-3.37722542894251,0.423801442778544,-1.73846032288314,-1.49719850078126,0.0979122552439555,-0.716100036147235,-2.11538628168454,-0.0724578421130304,0.0113625352651212,-0.0673263152864765,0.292798348510237,-1.4456619743729,-0.111556993529246,-1.57649394189293,0,0.00576589358089562,-0.806877625295185,0,0,-0.806877625295185,0,-0.760958992014178,0,-0.0144232181644687,-1.8007314870496,0.423801442778544,-0.690320875486082,0.0979122552439555,-0.716100036147235,-1.30850865638936,-0.0724578421130304,0.772321527279299,-0.0673263152864765,-0.0971337753647774,0.0101426456785276,1.16624251941077,-2.1839191321334,-1.08787115981507,0.240550860231892,-0.0274254553253606,0.00293043607462007,1.78628261053266,-0.045842001524617,0.159193968227044,1627.54166666666,458.18541666666,0.0427980301307365,0.060582297249919,-0.0285695681126112,0.00020431692544931,-0.00490437471508987,0.005864750880891,2020,7,14,2,0,1,"UYSAL",0,0,0,0,0,0,676
2020-07-15,10.6418812506379,4.53897616867014,-2.28572712650614,1.57994714221781,0.157828856484854,3.77992403142331,5.51770003012597,0.422609406447902,1.20189212326762,0.22893158365026,0.835547917657252,-1.45017920884889,0.181951147324871,1.20678486434051,0,-0.0020577580840865,-0.260109756314034,0,0,-0.260109756314034,0,1.38985238696628,0,0.0790999917723471,9.43509638629737,4.53897616867014,1.84005689853184,0.157828856484854,3.77992403142331,5.77780978644001,0.422609406447902,-0.187960263698657,0.22893158365026,0.102851155552524,0.0208865132237861,2.59565941692673,-4.34518577577792,0.054017234359085,0.108785647901214,1.32679510903368,0.245204771427514,0.59109410050948,0.0922276232110708,-0.647711614367065,-6838.875,-2322.56333333333,-0.193635577036622,-0.176119931569431,0.0409626183745608,-5.83720048030756e-05,0.0271597683503515,0.001040685978968,2020,7,15,3,0,1,"UYSAL",0,0,0,0,0,0,677
2020-07-16,-4.23310152193203,-1.75521771953604,-2.38480088530944,-1.05591218169512,-0.122351274964708,-1.37656182170229,-2.55482527836212,-0.284195429392911,4.28870028613717,-0.163045920514077,-1.28517738305229,-3.66997826836173,-0.0945391919023206,4.91109238907212,0.776259133463373,-0.00906686197814812,-0.0181345350960282,0,0,-0.0181345350960282,0,4.18779286847137,0,-0.0257582157884431,-9.14419391100414,-2.53147685299941,-1.03777764659909,-0.122351274964708,-1.37656182170229,-2.53669074326609,-0.284195429392911,0.100907417665808,-0.163045920514077,-0.0687809761138778,-0.0158818063295314,-0.919181383125657,-0.966228215316409,-0.317196867387135,-0.213936207831279,1.33453776195385,-0.210746331014482,2.17780564815127,-0.0667697934624387,-0.834166418297258,4646.375,2627.03833333334,0.135542466885965,0.178568213674817,0.0463872008381321,-5.83720048030756e-05,-0.0320883145515005,-0.00648302718868399,2020,7,16,4,0,1,"UYSAL",0,0,0,0,0,0,678
2020-07-17,0.169144093421338,-0.162414564385887,1.94606171050074,-0.512906173664282,-0.0116284438981877,1.27460374148476,0.750069123922295,0.0181936844783808,-2.10875124817667,-0.00277783258375019,-0.248882728285529,1.69717898221521,-0.0223540520482468,-0.938221279496691,0.189145070069762,-0.000532310194508135,-0.351280533167557,0,0,-0.351280533167557,0,-0.759832459417634,0,-0.0157210467867591,1.10736537291801,-0.351559634455651,-0.161625640496725,-0.0116284438981877,1.27460374148476,1.10134965708985,0.0181936844783808,-1.34891878875904,-0.00277783258375019,-0.00663300526148769,-0.0115863618561036,0.171423911852308,2.38252203645337,-0.389560420608836,0.0810556976271855,-0.00485386246815622,0.0194778972288758,-2.25421236748483,0.0444525476579674,-0.0618918021139878,561.208333333336,20.1845833333282,0.0151943239011381,-0.00447018080023298,-0.0101999298703337,-0.00108049713375435,0.0108109161042156,-0.00642379460731801,2020,7,17,5,0,1,"UYSAL",0,0,0,0,0,0,679
2020-07-18,0.321027124841478,0.797963544603878,-1.04434730673108,-0.501068014862245,0.0365852165416594,0.637929888984225,0.173447090663636,0.0873095089151872,-0.0183579740173236,0.0744493378114985,0.332210647916071,-0.712136658815011,-0.08164772432039,-1.70713737730308,0.0337352427613489,0.00284136824363867,-0.94862826860828,0,0,-0.94862826860828,0,-0.819782303187342,0,0.0246965834875555,2.02816450214456,0.764228301842529,0.447560253746035,0.0365852165416594,0.637929888984225,1.12207535927191,0.0873095089151872,0.801424329170016,0.0744493378114985,-0.106344307807946,-0.00852170003525998,0.853270711753751,-1.59377614647655,-0.732088572749113,0.0306243558023969,0.337019442054142,0.0516921866953841,-0.0288692619773059,0.0248018197330124,1.04880376512902,-1919.66666666667,-1169.89041666666,-0.0529586542370044,-0.0446591207374301,-0.0235618361648289,-0.000160714155610364,0.0108109161042156,-0.006502136847904,2020,7,18,6,1,1,"UYSAL",0,0,0,0,0,0,680
2020-07-19,-3.00936971157699,0.556273310306828,-3.58766515380905,0.337510129054698,0.0674551560586582,0.849077756631306,1.25404304174467,0.152435082034809,-1.46795213842419,0.130721616693329,0.0688028570951751,-3.51886229671388,-0.116028327218568,-1.10022017448725,0.0612262332499722,-0.00106691984831332,0.438711901724881,0,0,0.438711901724881,0,-1.54581269346459,0,-0.0532786961492029,-1.90914953708976,0.49504707705686,-0.101201772670183,0.0674551560586582,0.849077756631306,0.815331140019783,0.152435082034809,0.0778605550403952,0.130721616693329,-0.0627496310693652,0.00302273896207339,0.268177349406777,-3.7361999746,0.615287706936908,0.189271085780852,1.25685471932477,0.173395796682145,0.624188715306715,0.137733834907647,0.474313505216278,-2757.16666666666,-3308.54,-0.0813328945929346,-0.0413161098904027,-0.0147759517984269,-0.000160714155610364,0.0108109161042156,-0.00400652698082,2020,7,19,7,1,1,"UYSAL",0,0,0,0,0,0,681
2020-07-20,3.56991285572008,0.569320354962581,0.270606654100096,-0.592849447886962,-0.0896596680680349,-1.68055099728092,-2.36306011323592,-0.310219910499,6.52836553363903,-0.227426901616763,-0.804803411150446,-0.534196757050349,-0.0928693504794933,8.84270351616976,1.99337156772581,-0.00404270146074814,0.35701367993331,0,0,0.35701367993331,0,6.50081338645527,0,-0.00445241648388843,-5.27279066044966,-1.42405121276323,-0.949863127820274,-0.0896596680680349,-1.68055099728092,-2.72007379316923,-0.310219910499,0.0275521471837639,-0.227426901616763,-0.0884169339956049,0.0154618055376972,0.32141412605705,0.661927997384048,-0.873928477886635,-0.277990625359606,-2.32404722469412,-0.431226942892522,4.99797686952277,-0.251678859369083,-1.80698505722421,4200.625,5105.50958333333,0.121413428482146,0.127358322470288,0.0707770246657464,-0.000160714155610364,-0.078252196899748,-0.012465107936691,2020,7,20,1,0,1,"UYSAL",0,0,0,0,0,0,682
2020-07-21,-1.4771650663458,-0.597701911455847,6.57409418772616,-0.465852370700558,-0.0415907815364408,-0.603842277300462,-1.11128542953746,-0.171807632653287,-5.95431812731036,-0.0799758214114981,-0.0854052911365413,6.48868889658962,-0.0507650405669752,-4.61919104217096,0.363543556856995,0.0037427471776729,0.0792126646067515,0,0,0.0792126646067515,0,-5.05452024137458,0,-0.0111697694377978,3.14202597582512,-0.961245468312839,-0.545065035307308,-0.0415907815364408,-0.603842277300462,-1.19049809414421,-0.171807632653287,-0.899797885935793,-0.0799758214114981,-0.0395952711291774,-0.00232242841399,0.125085783195669,7.10567027261335,-0.473819285104645,-0.0658003281190165,-0.429930787990326,-0.140268444957945,-6.13629525224727,-0.0412169127579796,0.0542525269541638,1711.125,849.650833333333,0.0455212688976925,-0.0291093887798617,-0.0517619345585887,-1.46116586428047e-05,0.0126052089189821,-0.0055308214185833,2020,7,21,2,0,1,"UYSAL",0,0,0,0,0,0,683
2020-07-22,1.36000432637854,0.0369720939066482,2.24008982980182,0.566021458445046,-0.00401458300087942,-1.69075684529566,-1.12874996985149,0.0168272523477424,0.315621882763352,0.00456769590305117,-0.0610819791123847,2.17900785068943,-0.0642424793801849,1.50210895094519,-0.046359189863757,0.00649008478381665,0.48614434462574,0,0,0.48614434462574,0,1.02801208194999,0,0.0278216294493969,-0.142104624566628,0.0833312837704057,0.0798771138193066,-0.00401458300087942,-1.69075684529566,-1.61489431447722,0.0168272523477424,-0.71239019918664,0.00456769590305117,-0.0920641088295817,-0.00974811740367443,-0.953747236518783,1.99740531096089,0.775664253217338,-0.0831488887565162,-1.49020160399501,0.0973317531986315,-0.112621218071219,-0.00216083764681074,-0.238269649792192,360.708333333336,3.25708333333023,0.00933710779784214,-0.0170324340686676,0.0201165034676052,-0.000131514536198862,0.00831605624165754,-0.000897157958522299,2020,7,22,3,0,1,"UYSAL",0,0,0,0,0,0,684
2020-07-23,0.22074639032752,-0.609421785415041,-1.17582966989149,0.0149730431197188,0.00436345356874202,0.225576320053218,0.244912816741671,0.0511761080875193,1.59560504809182,0.00200534062190982,0.243417181444827,-0.932412488446662,-0.131118649353698,0.0641091811427472,0.00950532863345188,0.00327235262656286,-0.471207238273978,0,0,-0.471207238273978,0,0.531245894703009,0,-0.00870715654629467,0.156637209184765,-0.618927114048496,0.486180281393698,0.00436345356874202,0.225576320053218,0.716120055015647,0.0511761080875193,1.06435915338881,0.00200534062190982,-0.122411492807404,0.00601337344382102,-0.0599764185638954,-1.80716863699733,-0.30891246406013,-0.00976988886393304,-0.184086271352356,-0.0255807461900552,2.3334330018332,-0.0196814604128197,0.0877562580511322,-510.958333333336,296.268750000003,-0.0132522692097847,-0.00187872902495556,0.00138695992025095,-0.000833327289984087,0.0315869357493204,-2.26335339755107e-05,2020,7,23,4,0,1,"UYSAL",0,0,0,0,0,0,685
2020-07-24,1.79449875020933,1.42462726209207,-1.51278584021641,0.713470421760631,0.021411355861724,0.72797268170957,1.46285445933192,0.0158656471484671,0.124160892727691,0.0257040057913811,0.0118396845618109,-1.5009461556546,0.242232638772387,1.46883380023115,1.19601336779046,-0.00159241390031175,-0.0117660371506765,0,0,-0.0117660371506765,0,0.198051022114591,0,0.0881278613770773,0.325664949978204,0.228613894301613,0.725236458911306,0.021411355861724,0.72797268170957,1.4746204964826,0.0158656471484671,-0.0738901293868959,0.0257040057913811,0.15410477739531,-0.00731213278780274,0.627912370433783,-1.60531786059941,0.705595817553842,0.0914299701677304,0.451603917977803,0.0267761951670771,-0.30581189166335,0.023958446504732,-0.0234590983300107,-594.666666666664,-47.9295833333308,-0.0156477778247126,0.00237877706630307,0.0355513698350531,-0.000351082507994649,0.00500251168297172,-0.00313802594489579,2020,7,24,5,0,1,"UYSAL",0,0,0,0,0,0,686
2020-07-25,-1.16320296835904,2.17378321859234,-1.60763980472565,0.364356127736578,0.0154925324795062,1.53202005094623,1.91186871116231,0.0956304611006691,-3.92004384237208,0.0692782468078537,-0.00478778261722468,-1.61242758734288,0.118707823692761,-2.77815411577389,0.665433056825676,0.00677646543876875,-0.000571212873448079,0,0,-0.000571212873448079,0,-3.4025593973432,0,-0.0472330278216848,1.61495114741486,1.50835016176666,0.364927340610025,0.0154925324795062,1.53202005094623,1.91243992403576,0.0956304611006691,-0.517484445028888,0.0692782468078537,0.165940851514445,-0.00051824132543743,2.89659245209621,-1.55209749061972,0.495268254876198,0.100758893866089,1.72519154387353,0.126694961241706,-4.50805520499832,0.0615665636093758,0.653561784729511,-1192.25,-1543.78166666667,-0.0321297176251605,-0.0131125366841331,-0.0762541015637188,7.31523544410528e-05,0.00500251168297172,0.00131803498444599,2020,7,25,6,1,1,"UYSAL",0,0,0,0,0,0,687
2020-07-26,-0.871723778060073,-0.0689038902428898,-4.17443027101195,1.37812769190941,0.0846879927596819,2.766517437927,4.2293331225961,0.288290991009584,-1.86406575382663,0.15920467322877,0.445836925700885,-3.72859334531106,0.113010424486042,-2.70084289305875,-0.856298642124271,0.00223215111472485,0.148559661180373,0,0,0.148559661180373,0,-1.97792441678386,0,-0.0174116464457143,1.82911911499866,0.787394751881379,1.22956803072904,0.0846879927596819,2.766517437927,4.08077346141572,0.288290991009584,0.113858662957235,0.15920467322877,0.130422070931756,-0.000826604813596532,-1.62310531272527,-4.46262235285865,1.21112453706314,0.140949494147384,2.41795264296482,0.246841407139281,1.16756512222819,0.117954161726308,0.782513695501182,-4010.16666666667,-3127.03166666667,-0.11633616897586,-0.0737092941519641,-0.0065079429919539,7.31523544410528e-05,0.00500251168297172,-0.000842650263219696,2020,7,26,7,1,1,"UYSAL",0,0,0,0,0,0,688
2020-07-27,-2.33855085051395,-2.56088915287445,0.233334599948971,-2.48193989478933,-0.410497801484857,-3.28303345060656,-6.17547114688075,-0.334602428317273,7.69747388687172,-0.228421926022223,-0.825843432709259,-0.592508832760288,-0.144131250530679,6.53782763791843,-0.16652489079786,-0.0037907705817586,-0.647009864571189,0,0,-0.647009864571189,0,7.38409943073442,0,-0.0289462668651826,-8.87637848843238,-2.39436426207659,-1.83493003021815,-0.410497801484857,-3.28303345060656,-5.52846128230956,-0.334602428317273,0.313374456137296,-0.228421926022223,-0.115184983665496,0.0163764889930036,-0.899283782021712,1.37654369242975,-2.08174408810104,-0.489737036498176,-2.43831360437258,-0.320301541702308,6.40574194478298,-0.159685968835984,-1.37684312668791,5646.08333333333,4189.46666666667,0.160163455402337,0.166781855512101,0.0855682332199743,7.31523544410528e-05,-0.0459498901918558,0.00275988304957819,2020,7,27,1,0,1,"UYSAL",0,0,0,0,0,0,689
